Semester CCYYS: 20149
Field of Study: all Fields of Study
This is a tab delimited text file. Please open in EXCEL.
The last field is a data check field. All the records should have a # sign in the last field. If not, data has been lost.
---
CCYYS	CSN	UNQ	FOS	CNBR	TPC	TITLE	CANC	INC	INST NAME	INST EID	ANCL	CLMT	SEATS TKN	12THDAY	TOT ANCL	TOT CLMT	TOT SEATS TKN	TOT 12THDAY	TYPE	MODE	PGM CODE	FLAGS	#XLISTGS	XLISTG INFO	SM-AS HM	M-SEC HM	#TL	DAYS1	FROM T1	TO T1	BLDG1	RM1	CAP1	GPC1	TL NOTES 1	DAYS2	FROM T2	TO T2	BLDG2	RM2	CAP2	GPC2	TL NOTES 2	DAYS3	FROM T3	TO T3	BLDG3	RM3	CAP3	GPC3	TL NOTES 3	STD1	STD2	STD3	STD4	STD5	STD6	STD7	STD8	STD9	STD10	STD11	STD12	STD13	STD14	STD15	STD16	STD17	STD18	SCH COMM	DEPT COMM	LUPD T	LUPD ID	DATA CHECK	
20149	106032	33705	LAT	 370		ADVANCED CONFERENCE COURSE					0	1	1	1	0	1	1	1	INDEPEND	FACEFACE			0				0						0								0								0															A					A			10/27/2014	NRNW0291	#	
20149	106033	33710	LAT	 679HA		HONORS TUTORIAL COURSE	A				1	5	0	0	1	5	0	0	INDEPEND	FACEFACE		INDPINQY	0				0						0								0								0			A																				10/27/2014	NRNW0291	#	
20149	106034	33715	LAT	 679HB		HONORS TUTORIAL COURSE	A				0	5	0	0	0	5	0	0	INDEPEND	FACEFACE		INDPINQY	0				0						0								0								0			A																				10/27/2014	NRNW0291	#	
20149	106035	33720	LAT	 180K	  1	1-RSCH METHS IN CLASSICAL STDS	A		DEAN-JONES, L	lesleydj	0	5	0	0	0	10	0	0	LECTURE	FACEFACE			1	33510 GK  180K (RS); 33720 LAT  180K;			1	F	2:00 pm	3:00 pm	WAG	10	25								0								0														A				A					10/27/2014	NRNW0291	#	
20149	106037	33725	LAT	 383K		CURR CONCEPTS & RSCH IN LATIN	A				0	999	0	0	0	999	0	0	INDEPEND	FACEFACE			0				0						0								0								0			A												A					A			10/27/2014	NRNW0291	#	
20149	106038	33730	LAT	 385		CICERO & GENRE:THEORY/PRACTICE			RIGGSBY, A	ariggsby	1	15	5	5	1	15	5	5	SEMINAR	FACEFACE			0				1	TTH	9:30 am	11:00 am	PAR	214	15	X							0								0																		A					10/27/2014	NRNW0291	#	
20149	106039	33735	LAT	 186		CONFERENCE COURSE IN LATIN LIT	A				0	999	0	0	0	999	0	0	INDEPEND	FACEFACE			0				0						0								0								0															A					A			10/27/2014	NRNW0291	#	
20149	106040	33740	LAT	 386		CONFERENCE COURSE IN LATIN LIT					6	999	6	6	6	999	6	6	INDEPEND	FACEFACE			0				0						0								0								0															A					A			10/27/2014	NRNW0291	#	
20149	106041	33745	LAT	 386L		CONF COURSE IN LATIN LANGUAGE	A				1	10	0	0	1	10	0	0	INDVIZED	FACEFACE			0				0						0								0								0			A											A	A					A			10/27/2014	NRNW0291	#	
20149	106042	33750	LAT	 390		LATIN PREDECESSORS OF VERGIL			BECK, D	db27745	8	15	6	6	8	15	6	6	SEMINAR	FACEFACE			0				1	MW	3:30 pm	5:00 pm	WAG	10	25								0								0																		A					10/27/2014	NRNW0291	#	
20149	106043	33755	LAT	 398R		MASTER'S REPORT					1	999	0	0	1	999	0	0	THESIS	FACEFACE			0				0						0								0								0			A											A									10/27/2014	NRNW0291	#	
20149	106044	33760	LAT	 399R		DISSERTATION					0	999	0	0	0	999	0	0	DISSERT	FACEFACE			0				0						0								0								0														A									10/27/2014	NRNW0291	#	
20149	106045	33765	LAT	 699R		DISSERTATION					0	999	0	0	0	999	0	0	DISSERT	FACEFACE			0				0						0								0								0														A									10/27/2014	NRNW0291	#	
20149	106046	33770	LAT	 999R		DISSERTATION					1	999	1	1	1	999	1	1	DISSERT	FACEFACE			0				0						0								0								0														A									10/27/2014	NRNW0291	#	
20149	106047	33775	LAT	 399W		DISSERTATION					0	999	0	0	0	999	0	0	DISSERT	FACEFACE			0				0						0								0								0														A									10/27/2014	NRNW0291	#	
20149	106048	33780	LAT	 699W		DISSERTATION					0	999	0	0	0	999	0	0	DISSERT	FACEFACE			0				0						0								0								0														A									10/27/2014	NRNW0291	#	
20149	106049	33785	LAT	 999W		DISSERTATION					3	999	3	3	3	999	3	3	DISSERT	FACEFACE			0				0						0								0								0														A									10/27/2014	NRNW0291	#	
20149	105197	29060	LAW	 421		CONTRACTS			KULL, A	kulla	80	136	73	73	80	136	73	73	LECTURE	FACEFACE			0				1	MWF	10:30 am	11:45 am	TNH	2.139	150								0								0																							10/27/2014	NRNW0291	#	
20149	105198	29055	LAW	 421		CONTRACTS			SOKOLOW, D	dss26	80	136	77	77	80	136	77	77	LECTURE	FACEFACE			0				1	MTWTH	9:00 am	10:00 am	TNH	2.140	140								0								0																							10/27/2014	NRNW0291	#	
20149	114700	29065	LAW	 321Q		CONTRACTS FOR FOREIGN LAWYERS			SOKOLOW, D	dss26	50	63	47	47	50	63	47	47	LECTURE	FACEFACE			0				1	MTW	10:30 am	11:30 am	TNH	2.124	63								0								0																							10/27/2014	NRNW0291	#	
20149	105199	29070	LAW	 423		CRIMINAL LAW I			KLEIN, S	kleinsr	80	111	72	72	80	111	72	72	LECTURE	FACEFACE			0				2	M	1:00 pm	2:15 pm	TNH	2.137	140			WTH	2:15 pm	3:30 pm	TNH	2.138	119								0																							10/27/2014	NRNW0291	#	
20149	105200	29075	LAW	 523		CRIMINAL LAW I			GOODE, S	sgoode	26	48	27	27	26	48	27	27	LECTURE	FACEFACE			0				1	TWTHF	10:30 am	11:30 am	TNH	3.125	50								0								0																							10/27/2014	NRNW0291	#	
20149	105201	29085	LAW	 523		CRIMINAL LAW I			ROBERTSON, J	jr43	27	36	26	26	27	36	26	26	LECTURE	FACEFACE			0				1	WTHF	10:30 am	11:45 am	JON	5.206	36								0								0																							10/27/2014	NRNW0291	#	
20149	105202	29080	LAW	 523		CRIMINAL LAW I			JINKS, D	jinksdp	27	48	25	25	27	48	25	25	LECTURE	FACEFACE			0				1	TWF	10:30 am	11:45 am	TNH	3.124	50								0								0																							10/27/2014	NRNW0291	#	
20149	105203	29090	LAW	 427		TORTS			ANDERSON, D	da5523	80	136	80	80	80	136	80	80	LECTURE	FACEFACE			0				1	TWTH	2:15 pm	3:30 pm	TNH	2.137	140								0								0																							10/27/2014	NRNW0291	#	
20149	105204	29095	LAW	 527		TORTS			STAPLETON, B	bjs73	26	42	25	25	26	42	25	25	LECTURE	FACEFACE			0				1	MTTH	2:15 pm	3:30 pm	TNH	3.126	50								0								0																							10/27/2014	NRNW0291	#	
20149	105205	29100	LAW	 527		TORTS			MCGARITY, T	tom56	28	42	25	25	28	42	25	25	LECTURE	FACEFACE			0				1	MTTH	2:15 pm	3:30 pm	TNH	3.127	49								0								0																							10/27/2014	NRNW0291	#	
20149	105206	29105	LAW	 527		TORTS			STAPLETON, B	bjs73	27	48	25	25	27	48	25	25	LECTURE	FACEFACE			0				1	MT	3:45 pm	5:45 pm	TNH	3.124	50								0								0																							10/27/2014	NRNW0291	#	
20149	105208	29110	LAW	 431		PROPERTY			STURLEY, M	msturley	80	136	77	77	80	136	77	77	LECTURE	FACEFACE			0				2	MF	2:30 pm	3:45 pm	TNH	2.137	140			WTH	3:45 pm	5:00 pm	TNH	2.137	140								0																							10/27/2014	NRNW0291	#	
20149	114606	29115	LAW	 431		PROPERTY			BLAIS, L	blaisle	80	136	77	77	80	136	77	77	LECTURE	FACEFACE			0				1	MWTH	2:15 pm	3:30 pm	TNH	2.139	150								0								0																							10/27/2014	NRNW0291	#	
20149	105213	29120	LAW	 331K		REAL ESTATE TRANSACTIONS			RIDER, B	riderbc	40	111	70	70	40	111	70	70	LECTURE	FACEFACE			0				1	TTH	3:45 pm	5:00 pm	TNH	2.138	119								0								0																							10/27/2014	NRNW0291	#	
20149	105214	29140	LAW	 232		LEGAL RESEARCH & LEGAL WRITING			BLINKOVA, N	nvb242	20	25	19	19	20	25	19	19	LECTURE	FACEFACE			0				1	TTH	1:00 pm	2:15 pm	TNH	2.123	63								0								0																							10/27/2014	NRNW0291	#	
20149	105215	29135	LAW	 232		LEGAL RESEARCH & LEGAL WRITING			BLINKOVA, N	nvb242	19	25	18	18	19	25	18	18	LECTURE	FACEFACE			0				1	TTH	10:30 am	11:45 am	TNH	2.123	63								0								0																							10/27/2014	NRNW0291	#	
20149	105216	29145	LAW	 232		LEGAL RESEARCH & LEGAL WRITING			BRIDGES, K	kb925	20	25	19	19	20	25	19	19	LECTURE	FACEFACE			0				2	M	10:30 am	11:45 am	TNH	3.124	50			T	1:00 pm	2:15 pm	TNH	3.124	50								0																							10/27/2014	NRNW0291	#	
20149	105217	29150	LAW	 232		LEGAL RESEARCH & LEGAL WRITING			BRIDGES, K	kb925	19	25	19	19	19	25	19	19	LECTURE	FACEFACE			0				2	M	1:00 pm	2:15 pm	TNH	3.124	50			T	2:15 pm	3:30 pm	TNH	3.124	50								0																							10/27/2014	NRNW0291	#	
20149	105218	29160	LAW	 232		LEGAL RESEARCH & LEGAL WRITING			EINHORN, E	ese74	21	25	16	17	21	25	16	17	LECTURE	FACEFACE			0				1	TTH	1:00 pm	2:15 pm	TNH	2.124	63								0								0																							10/27/2014	NRNW0291	#	
20149	105219	29155	LAW	 232		LEGAL RESEARCH & LEGAL WRITING			EINHORN, E	ese74	20	25	19	19	20	25	19	19	LECTURE	FACEFACE			0				1	TTH	10:30 am	11:45 am	TNH	2.139	150								0								0																							10/27/2014	NRNW0291	#	
20149	105220	29165	LAW	 232		LEGAL RESEARCH & LEGAL WRITING			MEYER, R	rmeyer	20	25	20	20	20	25	20	20	LECTURE	FACEFACE			0				2	W	1:00 pm	2:15 pm	TNH	3.124	50			TH	9:00 am	10:30 am	TNH	3.124	50								0																							10/27/2014	NRNW0291	#	
20149	105221	29170	LAW	 232		LEGAL RESEARCH & LEGAL WRITING			MEYER, R	rmeyer	21	25	18	18	21	25	18	18	LECTURE	FACEFACE			0				2	W	2:15 pm	3:30 pm	TNH	3.124	50			TH	1:00 pm	2:15 pm	TNH	3.124	50								0																							10/27/2014	NRNW0291	#	
20149	105222	29175	LAW	 232		LEGAL RESEARCH & LEGAL WRITING			PETRIE, S	petriesj	22	25	19	19	22	25	19	19	LECTURE	FACEFACE			0				2	M	10:30 am	11:45 am	TNH	3.125	50			T	1:00 pm	2:15 pm	TNH	3.125	50								0																							10/27/2014	NRNW0291	#	
20149	105223	29180	LAW	 232		LEGAL RESEARCH & LEGAL WRITING			PETRIE, S	petriesj	21	25	20	20	21	25	20	20	LECTURE	FACEFACE			0				2	M	1:00 pm	2:15 pm	TNH	3.125	50			T	2:15 pm	3:30 pm	TNH	2.139	150								0																							10/27/2014	NRNW0291	#	
20149	105224	29185	LAW	 232		LEGAL RESEARCH & LEGAL WRITING			SCHIESS, W	wschiess	20	25	19	19	20	25	19	19	LECTURE	FACEFACE			0				1	TTH	9:00 am	10:30 am	TNH	3.125	50								0								0																							10/27/2014	NRNW0291	#	
20149	105225	29190	LAW	 232		LEGAL RESEARCH & LEGAL WRITING			SCHIESS, W	wschiess	20	25	20	19	20	25	20	19	LECTURE	FACEFACE			0				1	TTH	1:00 pm	2:15 pm	TNH	3.126	50								0								0																							10/27/2014	NRNW0291	#	
20149	105226	29130	LAW	 232		LEGAL RESEARCH & LEGAL WRITING			ESKOW, L	eskowlr	20	25	19	19	20	25	19	19	LECTURE	FACEFACE			0				2	M	1:00 pm	2:15 pm	TNH	3.126	50			TH	1:00 pm	2:15 pm	TNH	3.125	50								0																							10/27/2014	NRNW0291	#	
20149	105227	29125	LAW	 232		LEGAL RESEARCH & LEGAL WRITING			ESKOW, L	eskowlr	21	25	19	19	21	25	19	19	LECTURE	FACEFACE			0				1	MTH	9:00 am	10:30 am	TNH	2.138	119								0								0																							10/27/2014	NRNW0291	#	
20149	105228	29200	LAW	 232		LEGAL RESEARCH & LEGAL WRITING			YOUNGDALE, E	emy929	19	25	20	20	19	25	20	20	LECTURE	FACEFACE			0				1	TTH	1:00 pm	2:15 pm	TNH	3.127	49								0								0																							10/27/2014	NRNW0291	#	
20149	105229	29195	LAW	 232		LEGAL RESEARCH & LEGAL WRITING			YOUNGDALE, E	emy929	20	25	19	19	20	25	19	19	LECTURE	FACEFACE			0				2	T	9:00 am	10:30 am	TNH	2.124	63			TH	9:00 am	10:30 am	TNH	2.123	63								0																							10/27/2014	NRNW0291	#	
20149	105231	29205	LAW	 132C		ADVANCED LEGAL RESEARCH			STEINKE, M	ms57833	20	25	24	24	20	25	24	24	LECTURE	FACEFACE			0				1	W	3:45 pm	5:45 pm	JON	3.222	28								0								0																A		A					10/27/2014	NRNW0291	#	
20149	105232	29210	LAW	 132C	  1	1-ADV RSCH: FOREIGN & INTL LAW			PRATTER, J	jpratter	24	25	14	14	24	25	14	14	LECTURE	FACEFACE			0				1	T	3:45 pm	5:45 pm	JON	3.222	28								0								0																A		A					10/27/2014	NRNW0291	#	
20149	105233	29220	LAW	 132C	  2	2-ADVANCED RESEARCH: TEXAS LAW			O'CONNELL, J	jao266	24	24	20	20	24	24	20	20	LECTURE	FACEFACE			0				1	TH	10:00 am	12:00 noon	JON	3.222	28								0								0																A		A					10/27/2014	NRNW0291	#	
20149	114657	29215	LAW	 132C	  2	2-ADVANCED RESEARCH: TEXAS LAW	A				20	0	0	0	20	0	0	0	LECTURE	FACEFACE			0				0						0								0								0																A		A					10/27/2014	NRNW0291	#	
20149	114906	29223	LAW	 232D		ADV LGL WR: LITIGATION			JASPER, J	jdj2739	16	18	15	15	16	18	15	15	LECTURE	FACEFACE			0				1	F	10:30 am	12:30 pm	TNH	2.123	63								0								0																A		A					10/27/2014	NRNW0291	#	
20149	114907	29224	LAW	 232D		ADV LGL WR: LITIGATION			MASON, L	lep272	16	16	16	16	16	16	16	16	LECTURE	FACEFACE			0				1	W	10:30 am	12:30 pm	JON	6.257	16								0								0																A		A					10/27/2014	NRNW0291	#	
20149	105235	29225	LAW	 232D		ADV LGL WR: TQ			EINHORN, E	ese74	25	42	21	21	25	42	21	21	LECTURE	FACEFACE			0				1	T	3:45 pm	5:45 pm	TNH	3.127	49								0								0																A		A					10/27/2014	NRNW0291	#	
20149	114908	29227	LAW	 232D		ADV LGL WR: TRNSACTNL DRAFTING			KING, A	kingal1	16	18	18	18	16	18	18	18	LECTURE	FACEFACE			0				1	M	5:45 pm	7:45 pm	JON	6.207	24								0								0																A		A					10/27/2014	NRNW0291	#	
20149	115521	29229	LAW	 232D		ADV LGL WR: TRNSACTNL DRAFTING			KELLY, J	kellyja1	16	16	16	16	16	16	16	16	LECTURE	FACEFACE			0				1	TH	3:45 pm	5:45 pm	JON	6.206	16								0								0																A		A					10/27/2014	NRNW0291	#	
20149	114658	29230	LAW	 232Q		LEGAL RSCH & WRTG FRGN LWR			CAMPBELL, D	davecamp	20	111	29	29	20	111	29	29	LECTURE	FACEFACE			0				1	F	2:00 pm	4:00 pm	TNH	2.138	119								0								0																A							10/27/2014	NRNW0291	#	
20149	114690	29235	LAW	 232Q		LEGAL RSCH & WRTG FRGN LWR			YOUNG, T	ty2638	20	63	25	25	20	63	25	25	LECTURE	FACEFACE			0				1	F	2:00 pm	4:00 pm	TNH	2.124	63								0								0																A							10/27/2014	NRNW0291	#	
20149	105236	29240	LAW	 433		CIVIL PROCEDURE			MULLENIX, L	lsmull52	85	111	76	76	85	111	76	76	LECTURE	FACEFACE			0				1	MTW	10:30 am	11:45 am	TNH	2.138	119								0								0																							10/27/2014	NRNW0291	#	
20149	105237	29245	LAW	 533		CIVIL PROCEDURE			ALBRIGHT, A	aalbrigh	27	42	25	25	27	42	25	25	LECTURE	FACEFACE			0				1	MTWTH	10:30 am	11:30 am	TNH	3.127	49								0								0																							10/27/2014	NRNW0291	#	
20149	105238	29250	LAW	 533		CIVIL PROCEDURE			DICKERSON, M	amd844	26	48	26	26	26	48	26	26	LECTURE	FACEFACE			0				2	MW	11:45 am	1:00 pm	TNH	3.125	50			TH	10:30 am	11:45 am	TNH	3.124	50								0																							10/27/2014	NRNW0291	#	
20149	105239	29255	LAW	 533		CIVIL PROCEDURE			SILVER, C	csilver	27	42	26	26	27	42	26	26	LECTURE	FACEFACE			0				1	MTTH	10:30 am	11:45 am	TNH	3.126	50								0								0																							10/27/2014	NRNW0291	#	
20149	105240	29260	LAW	 434		CONSTITUTIONAL LAW I			CHESNEY, R	rmc2289	83	111	86	86	83	111	86	86	LECTURE	FACEFACE			0				2	TW	9:00 am	10:00 am	TNH	2.138	119			THF	10:30 am	11:30 am	TNH	2.138	119								0																							10/27/2014	NRNW0291	#	
20149	114618	29265	LAW	 534		CONSTITUTIONAL LAW I			FORBATH, W	wef58	25	42	24	24	25	42	24	24	LECTURE	FACEFACE			0				1	MTW	9:00 am	10:30 am	TNH	3.126	50								0								0																							10/27/2014	NRNW0291	#	
20149	114620	29270	LAW	 534		CONSTITUTIONAL LAW I			PERRY, H	hperry	25	70	25	25	25	70	25	25	LECTURE	FACEFACE			0				1	MTW	9:00 am	10:30 am	TNH	2.123	63								0								0																							10/27/2014	NRNW0291	#	
20149	114621	29275	LAW	 534		CONSTITUTIONAL LAW I			SAGER, L	sagerl	25	36	26	26	25	36	26	26	LECTURE	FACEFACE			0				1	MTW	9:00 am	10:30 am	JON	5.206	36								0								0																							10/27/2014	NRNW0291	#	
20149	114909	29277	LAW	 335E		ELCT DSCVRY & DGTL EVIDENCE			BALL, C	ballcd	16	18	5	6	16	18	5	6	LECTURE	FACEFACE			0				1	M	3:45 pm	6:15 pm	JON	5.202	18								0								0																							10/27/2014	NRNW0291	#	
20149	114922	29279	LAW	 335F		ELECTION LAW AND POLICY			MCGEEHAN, A	amm758	43	20	18	18	48	25	23	23	LECTURE	FACEFACE			1	29279 LAW  335F; 62565 P A  388K (SSA);	29279		1	M	6:00 pm	9:00 pm	TNH	3.125	50								0								0																							10/27/2014	NRNW0291	#	
20149	115039	29278	LAW	 335J		INTL COMMERCIAL ARBITRATION			LOFTIS, J	jll428	25	99	28	25	25	99	28	25	LECTURE	FACEFACE			0				1	M	3:45 pm	7:00 pm	TNH	3.142	111								0								0																							10/27/2014	NRNW0291	#	
20149	114729	29280	LAW	 339		JURISPRUDENCE			DEIGH, J	deighj	35	21	11	11	35	21	11	11	LECTURE	FACEFACE			0				1	TTH	2:15 pm	3:30 pm	TNH	3.129	20								0								0																							10/27/2014	NRNW0291	#	
20149	114830	29285	LAW	 341G		SPORTS LAW			POWE, L	powela	60	60	38	38	60	60	38	38	LECTURE	FACEFACE			0				2	M	9:00 am	10:00 am	TNH	2.137	140			TW	9:00 am	10:00 am	TNH	2.114	216								0																							10/27/2014	NRNW0291	#	
20149	105242	29290	LAW	 341L	  3	3-ENVIR LAW & NATRL RESOURCES			TAYLOR, M	met337	9	36	12	11	9	36	12	11	LECTURE	FACEFACE			0				1	MWF	11:45 am	12:45 pm	JON	5.206	36								0								0																		A					10/27/2014	NRNW0291	#	
20149	105243	29295	LAW	 441L		ENVIRONMENTAL LAW			ADELMAN, D	da7387	26	42	23	23	26	42	23	23	LECTURE	FACEFACE			0				1	MTW	9:00 am	10:30 am	TNH	3.127	49								0								0																		A					10/27/2014	NRNW0291	#	
20149	114626	29300	LAW	 342M		BANKRUPTCY			WESTBROOK, J	westbro	63	48	27	27	63	48	27	27	LECTURE	FACEFACE			0				1	MW	9:00 am	10:30 am	TNH	3.125	50								0								0																							10/27/2014	NRNW0291	#	
20149	114699	29305	LAW	 243C		UNITED STATES LAW, INTRO			WOOD, L	lw9727	50	99	52	52	50	99	52	52	LECTURE	FACEFACE			0				1	F	9:00 am	11:00 am	TNH	3.142	111								0								0																							10/27/2014	NRNW0291	#	
20149	114728	29310	LAW	 444		INTERNATL BUSINESS TRANSACTNS			HANSEN, P	phansen	35	46	40	40	35	46	40	40	LECTURE	FACEFACE			0				2	MW	11:45 am	1:00 pm	TNH	3.124	50			TH	2:15 pm	3:30 pm	TNH	3.124	50								0																							10/27/2014	NRNW0291	#	
20149	105247	29320	LAW	 346K		NEGOTIATION			SCHLESS, M	mjs467	20	16	16	16	20	16	16	16	LECTURE	FACEFACE			0				1	F	3:45 pm	6:45 pm	TNH	2.137	140								0								0																							10/27/2014	NRNW0291	#	
20149	105248	29315	LAW	 346K		NEGOTIATION			SCHLESS, M	mjs467	16	16	16	16	16	16	16	16	LECTURE	FACEFACE			0				1	M	3:45 pm	6:45 pm	TNH	2.138	119								0								0																							10/27/2014	NRNW0291	#	
20149	105249	29325	LAW	 346K		NEGOTIATION			FOX, K	foxkk2	16	16	16	16	16	16	16	16	LECTURE	FACEFACE			0				1	W	3:45 pm	6:45 pm	TNH	3.125	50								0								0																							10/27/2014	NRNW0291	#	
20149	114910	29327	LAW	 346K		NEGOTIATION			LOYOLA, M	mal4874	16	16	16	16	16	16	16	16	LECTURE	FACEFACE			0				1	TH	3:45 pm	6:45 pm	TNH	3.124	50								0								0																							10/27/2014	NRNW0291	#	
20149	114727	29330	LAW	 450G		INTELLECTUAL PROPERTY, INTRO			BONE, R	rgb576	70	133	73	73	70	133	73	73	LECTURE	FACEFACE			0				1	MTTH	2:15 pm	3:30 pm	TNH	2.140	140								0								0																							10/27/2014	NRNW0291	#	
20149	105251	29335	LAW	 450L		PATENT LAW			GOLDEN, J	jg33285	29	48	40	40	29	48	40	40	LECTURE	FACEFACE			0				1	MTW	9:00 am	10:30 am	TNH	3.124	50								0								0																							10/27/2014	NRNW0291	#	
20149	105252	29340	LAW	 351K		CRIM PROCEDURE: INVESTIGATION			DIX, G	dixge	112	136	91	91	112	136	91	91	LECTURE	FACEFACE			0				1	MTW	8:00 am	9:00 am	TNH	2.137	140								0								0																							10/27/2014	NRNW0291	#	
20149	114701	29345	LAW	 353L		ECON EFFICIENCY ANALYSIS			MARKOVITS, R	rsm78	5	7	4	5	9	11	6	7	LECTURE	FACEFACE			1	29345 LAW  353L; 62560 P A  388K (SSA);	29345		1	MTW	9:00 am	10:00 am	JON	6.202	0								0								0																							10/27/2014	NRNW0291	#	
20149	105253	29350	LAW	 354D		CORPORATE GOVERNANCE			CUNNINGHAM, W	whc1	55	55	56	56	80	85	85	85	LECTURE	FACEFACE			2	05045 MAN  385 (SSA); 05455 MKT  382 (SSA); 29350 LAW  354D;	05455		1	TH	3:30 pm	6:30 pm	GSB	3.104	81								0								0																							10/27/2014	NRNW0291	#	
20149	105255	29355	LAW	 454J		FEDERAL INCOME TAXATION			PERONI, R	peronirj	89	136	80	80	89	136	80	80	LECTURE	FACEFACE			0				1	MTW	9:00 am	10:30 am	TNH	2.139	150								0								0																							10/27/2014	NRNW0291	#	
20149	114829	29360	LAW	 354Q		PARTNERSHIP TAX			JOHNSON, C	chj7107	16	20	5	5	16	20	5	5	LECTURE	FACEFACE			0				1	MTW	10:30 am	11:30 am	JON	6.206	16								0								0																							10/27/2014	NRNW0291	#	
20149	114723	29365	LAW	 454R		CORPORATE TAX			JOHNSON, C	chj7107	20	20	6	6	20	20	6	6	LECTURE	FACEFACE			0				1	MTWTH	2:15 pm	3:15 pm	JON	6.206	16								0								0																							10/27/2014	NRNW0291	#	
20149	105257	29370	LAW	 357		TEXAS MARITAL RELS AND DIVORCE			WILHITE, R	rbw97	18	60	15	15	18	60	15	15	LECTURE	FACEFACE			0				2	TH	9:00 am	10:00 am	TNH	2.139	150			F	9:00 am	10:45 am	TNH	2.137	140								0																							10/27/2014	NRNW0291	#	
20149	105258	29375	LAW	 258N		TEX LEGIS: PROCESS & PROCEDURE			BROWN, J	brownje	14	20	20	20	14	20	20	20	LECTURE	FACEFACE			0				1	W	3:45 pm	5:45 pm	JON	6.207	24								0								0																							10/27/2014	NRNW0291	#	
20149	105259	29380	LAW	 360K		ANTITRUST			WICKELGREN, A	alw683	28	70	25	25	28	70	25	25	LECTURE	FACEFACE			0				1	MT	2:15 pm	3:30 pm	TNH	2.123	63								0								0																							10/27/2014	NRNW0291	#	
20149	105260	29385	LAW	 460K		ANTITRUST			GRAGLIA, L	graglia	47	24	22	22	47	24	22	22	LECTURE	FACEFACE			0				1	MTW	10:30 am	11:45 am	JON	6.207	24								0								0																							10/27/2014	NRNW0291	#	
20149	114911	29387	LAW	 361		ADMINISTRATIVE LAW	A				63	0	0	0	63	0	0	0	LECTURE	FACEFACE			0				0						0								0								0																							10/27/2014	NRNW0291	#	
20149	105262	29390	LAW	 361E		ADMINISTRATIVE LAW, TEXAS			BENNETT, C	crb2398	20	20	20	20	20	20	20	20	LECTURE	FACEFACE			0				1	MW	4:15 pm	5:45 pm	TNH	2.124	63								0								0																							10/27/2014	NRNW0291	#	
20149	114702	29395	LAW	 363U		ENERGY LAW			SPENCE, D	dspence	51	50	69	68	51	50	69	68	LECTURE	FACEFACE			0				1	MTW	1:15 pm	2:15 pm	TNH	2.140	140								0								0																							10/27/2014	NRNW0291	#	
20149	114726	29400	LAW	 464E		HEALTH LAW			SAGE, W	ws2234	35	24	22	22	35	24	22	22	LECTURE	FACEFACE			0				1	MTW	2:15 pm	3:30 pm	JON	6.207	24								0								0																							10/27/2014	NRNW0291	#	
20149	105263	29405	LAW	 364S		CONSTRUCTION LAW			ALLENSWORTH, W	wra64	8	42	12	12	8	42	12	12	LECTURE	FACEFACE			0				1	MW	3:45 pm	5:00 pm	TNH	3.126	50								0								0																							10/27/2014	NRNW0291	#	
20149	114665	29410	LAW	 368N		EMPLOYMENT DISCRIMINATION LAW			FISHKIN, J	jrf84	25	63	37	37	25	63	37	37	LECTURE	FACEFACE			0				1	TTH	2:15 pm	3:30 pm	TNH	2.124	63								0								0																							10/27/2014	NRNW0291	#	
20149	114912	29417	LAW	 369		INSURANCE			AVRAHAM, R	ra22397	42	42	23	23	42	42	23	23	LECTURE	WEBENHAN			0				1	W	3:45 pm	5:00 pm	TNH	3.127	49								0								0																							10/27/2014	NRNW0291	#	
20149	105265	29415	LAW	 269P		TEXAS INSURANCE LITIGATION			KINCAID, M	mkincaid	7	24	18	18	7	24	18	18	LECTURE	FACEFACE			0				1	T	3:45 pm	5:45 pm	JON	6.207	24								0								0																							10/27/2014	NRNW0291	#	
20149	105266	29420	LAW	 270J		CRIMINAL DEFENSE, ADVANCED			DEGUERIN, D	dd256	23	63	10	10	23	63	10	10	LECTURE	FACEFACE			0				1	F	10:30 am	12:30 pm	TNH	2.124	63								0								0																A							10/27/2014	NRNW0291	#	
20149	105267	29425	LAW	 370M		CRIM PROCEDURE: PROSECUTION			CHURGIN, M	mchurgin	52	111	46	46	52	111	46	46	LECTURE	FACEFACE			0				1	MTW	1:15 pm	2:15 pm	TNH	2.138	119								0								0																							10/27/2014	NRNW0291	#	
20149	105269	29430	LAW	 371R		PERSPECTIVES ON PUBLIC POLICY			INMAN, B	inmanbr	13	21	19	19	27	40	35	35	LECTURE	FACEFACE			2	05010 MAN  385 (SSA); 29430 LAW  371R; 62465 P A  383C (SSA);	62465		1	F	9:00 am	12:00 noon	SRH	3.122	63								0								0																							10/27/2014	NRNW0291	#	
20149	105271	29435	LAW	 371V		JUVENILE JUSTICE POLICY			DEITCH, M	myd69	4	4	6	6	7	9	12	12	LECTURE	FACEFACE			1	29435 LAW  371V; 62620 P A  388K (SSA);	62620		1	W	2:00 pm	5:00 pm	SRH	3.214	16								0								0																		A					10/27/2014	NRNW0291	#	
20149	105274	29440	LAW	 474K		BUSINESS ASSOCIATIONS			GANOR, M	mg34474	43	99	59	59	43	99	59	59	LECTURE	FACEFACE			0				1	MWTH	2:15 pm	3:30 pm	TNH	3.142	111								0								0																							10/27/2014	NRNW0291	#	
